<aspect> Sản phẩm </aspect> bị chớp đen khi thaotác, rất khóchịu. Đã liên hệ với tiki và nhà cungcấp. Tiki thì bảo là tính năng mặc định và không thực hiện đổitrả. Nhà cung cấp thì không phảnhồi. Mình đã tham khảo rất nhiều người sử dụng sản phẩm và xem trên youtube sản phẩmnày. Khi mà tắt chế độ Reading Option thì nó sẽ biếnmất. Giờ tiki bảo là mặc định vào không hỗtrợ. Sẽ không mua bất kì sản phẩm gì trên tiki nữa	Sản phẩm	0
Shop <aspect> giao </aspect> nhanhtừ HN vào HCM mất tầm 3ngày. Sách nhận về tay đóng góikỹ, còn nguyênseal, kèm bảo hành đầyđủ. Shop gửi clip hướng dẫn cài đặt và link vào kho sách của Amazonchớ không phải kho sách tiếng Việt như mình nghĩ ban đầu hichic.... Mình tự đi hỏi người quen cách tải sách tiếng Việt trênmạng. Shop tặng kèm cover hình Hoàng tử bé rấtxinh!	giao	2
Điện thoại như môtả, <aspect> chụp hình </aspect> nét, giao hàngnhanh, đóng gói cẩnthận, giá tiki rẻ hon các nơi khác	chụp hình	2
<aspect> Hàng </aspect> nhậntốt.	Hàng	2
Giao hàngnhanh. <aspect> Máy </aspect> còn nguyênseal. Có ốp da chínhhãng. Lần đầu mình dùng kindle thấy tác vụ không được mượt khi dùngsmartphone, thấy hơi giật giật không biết là bình thường hay máy mình có vấn đề gìak?	Máy	1
Đóng góikỹ, <aspect> sản phẩm </aspect> nhưhình, cầm vừatay, nhìn kháđẹp, rấtthích, xin cảm ơn nhà cung cấp	sản phẩm	2
<aspect> Điện thoại </aspect> của Shop rất đẹp tốt tuyệt vời máy mới đẹp nguyên seal tuyệtvời, Shop đóng gói rất kỹđẹp, Shop giao hàng rấtnhanh, cảm ơnShop, Tiki và Anh Shipper rất nhiều nhé	Điện thoại	2
Tikinow <aspect> giao hàng </aspect> siêunhanh, đóng gói hộp rất cẩnthận. Hàng chính hãng của AppleVN, mã ZA nha mọingười. Yên tâm là có bảo hành chính hãng tạiVN. Máy nguyên seal đầy đủ phụ kiện nên ko lo	giao hàng	2
Shop <aspect> giao </aspect> đúnghàng, còn nguyênseal. Đóng gói hàngkỹ,	giao	2
Tốt trongtầm giá, <aspect> màn </aspect> ko đẹplắm, tốc độ ko mượtlắm, đk cái đa nhiệm cũng ok	màn	0
Giá rẻ nhất thìtrường, mà lại là <aspect> hàng </aspect> chínhhãng, tội gì mà komua. Giao <aspect> hàng </aspect> lạinhanh, lại freeshipnữa. Mình tham khảo giá trên mạng thì đt trêm TIKITrading rẻ hơn các ccuar <aspect> hàng </aspect> bán lẻ khác	hàng	2
Điện thoại nhỏxinh. Giao đúngmàu. <aspect> Âm thanh </aspect> tốt. Thanks shop!	Âm thanh	2
Shop uy tín, <aspect> giáo hàng </aspect> tốc độ chóng mặt. Tối đặt sáng có. Điện thoại tốt hơn so với quảng cáo, thật sự vô cùng bất ngờ trước chất lượng kèm tính năng trong phân khúc giá rẻ này, hoàn toàn có thể so sánh với phân khúc79tr. Rất tuyệt vời	giáo hàng	2
Săn sale với ưu đãi thanhtoán.còn 7t3 quá ngon trong tầm giá, <aspect> nhận hành </aspect> nhanhchóng, ipad xài tốt ko vde gì, nên mua nha mn	nhận hành	2
Điện thoại dùng rất tốt, mới100 tiki rất chuẩn, <aspect> giao hàng </aspect> nhanh	giao hàng	2
Giao hàng rấtnhanh, đặt chiều hôm trước là trưa hôm sau giaorồi. Điện thoại <aspect> giá </aspect> rẻ, thấy xài ổn hơn nhiều loại khác trong cùng tầmgiá, thích khoản nó mỏng vànhẹ, mặt lưng nhám không bám vân tay	giá	2
Giao hàngnhanh, đúng <aspect> sản phẩm! </aspect> Supporttốt!Thanks!	sản phẩm!	2
Ok. Sản phẩm giá rẻ hơn chỗkhác. Nguyên seal Dùng cho người lớn xài ít ứng dunng thì ok vì <aspect> máy </aspect> hơichậm.	máy	0
Đang sử dụng <aspect> máy </aspect> tự tắtnguồn, mở lại khônglên. Xongfim. Máy sử dụng chưa giáptháng. Sản phẩm quátệ.	máy	0
Shop bán hàng giátốt. Đóng gói cẩnthận. <aspect> Giao hàng </aspect> rấtnhanh, hơn so với dự kiến 2ngày.	Giao hàng	2
Mới dùng nên chưa bt như nào nhưng cảm quan lúc đầu là rất hàilòng. <aspect> máy </aspect> ngon chạyêm.mượtmà.hình ảnh sắcnét,loa to rõràng.mình rất ưng và sẽ ủng hộ tiếp	máy	2
<aspect> Hộp </aspect> hơi mópgóc, nhưng ko ảnh hưởng jimáy, tiki đóng góikĩ, giá tốt so với các shop bênngoài, hiện tại dùng chưa có vấn đềji, hi vọng bền	Hộp	0
Hàng nguyênseal, giao cực nhanh và đúnghẹn, đóng gói hết sức kỹlưỡng.Ps. Up ảnh toàn bị treo app không rõ lýdo,có thể do <aspect> mạng </aspect> chậm.	mạng	0
<aspect> Máy </aspect> ok chính hãng	Máy	1
<aspect> Sản phẩm </aspect> đúng với môtả, còn nguyênseal, chạy rấtmượt. Thời gian giao hàng nhanh và được đóng gói cẩnthận.	Sản phẩm	1
Tuyệt vời Với <aspect> giá </aspect> và chất lượng nhưvậy. Rất hàilòng.	giá	2
Giao hàngnhanh, <aspect> đóng gói </aspect> cẩnthận, chất lượngtốt. Sẽ mua thêm nhiều sản phẩm của shop để ủnghộ.	đóng gói	2
Sản phẩm chấtlượng, sắcnét, <aspect> pin </aspect> tốt	pin	2
<aspect> Viết </aspect> không bịtrơn, tiện lợi take note	Viết	2
Máy mới không lắp ốp da cầm rấtsướng. các thao tác mượt mà hơn hẳn dòng paperwhite. Tiki <aspect> giao </aspect> nhanh, chăm sóc hài lòng	giao	2
<aspect> Hàng </aspect> chínhhãng.	Hàng	2
<aspect> Giao hàng </aspect> nhanh quá tuyệt vời	Giao hàng	2
<aspect> Đóng gói </aspect> đẹp, Máy nguyênhộp, chưa xửdụng, đúng như Chủ shop quảngcáo, đã mua của shop lần 2, giá rẻ hơn shopkhác, tặng 5sao.	Đóng gói	2
Giao hàngnhanh, đóng gói cẩnthận, <aspect> hàng </aspect> đẹp như quangcáo, chínhhãng, cho shop 5sao, sẽ ủng hộ tiếp	hàng	2
Dien thoại đep <aspect> pin </aspect> trâu xài gần 1ngay ruoi mới hết <aspect> pin </aspect> điện thoại re	pin	2
<aspect> Sp </aspect> xàiổn, nên mua nha mọi người	Sp	1
Hàngtốt, với cái giá này thì không thể đòi hỏi nhiềuhơn, tiki <aspect> giao hàng </aspect> nhanh.	giao hàng	2
Good, <aspect> đóng gói </aspect> cẩnthận, nguyênseal, bảo hành đến tháng11/2023	đóng gói	2
Không có ngôn ngữ tiếng việt <aspect> Hàng </aspect> ổn	Hàng	1
Shop rất nhiệt tình <aspect> tư vấn </aspect> và hỗ trợ về ốplưng. Cảm ơn shop nhiều và chúc shop mua may bán đắt 	tư vấn	2
<aspect> Hàng </aspect> nguyênseal, đóng gói cẩnthận. Giấy tờ bảo hành đầyđủ. Rất hàilòng.	Hàng	1
Máytốt, <aspect> hàng </aspect> chínhhãng. Phù hợp cho người thích đọc sách và cần một công cụ nhỏgọn, linh hoạt	hàng	2
hàng chínhhãng,tốt. mùa dịch <aspect> giao hàng </aspect> lậu quá	giao hàng	0
<aspect> Máy </aspect> xài haynóng. Do lỗi gì mãi ko ra	Máy	0
Đã mua và sữ dụng, máy tốt và pin rất ok nên mua thêm cái này nữa cho ng nhà dùng, <aspect> giá </aspect> tốt, thank youTiki.	giá	2
Hài lần lòng về chất lượng hình ảnh và âmthanh. Tiki giao hàngnhanh, <aspect> đóng gói </aspect> cẩn thận	đóng gói	2
Sản phẩm nguyên seal, <aspect> giá </aspect> hợp lý trong phânkhúc. Đóng gói cẩnthận. Phản hồi nhanh khi có thắc mắc về sảnphẩm. Sẽ tiếp tục ủng hộ shop	giá	2
<aspect> Máy </aspect> tốt	Máy	1
<aspect> Giao hàng </aspect> nhanh, sản phẩm đóng cẩnthận, sản phẩm giống miêutả. Mình mới mua đc 3tuần, tạm thời sử dụng thì chưa có vấn để gìcả.	Giao hàng	2
<aspect> Hàng </aspect> chuẩn nha mn oi nên mua ạ vì e kua tặng hihi	Hàng	1
Điện thoại đẹp màu sắc bắt mắt <aspect> độ phân giải </aspect> cao	độ phân giải	2
Máy dùng rấttốt, Tiki <aspect> giao hàng </aspect> rất nhanh và chính xác	giao hàng	2
Mua giá khátốt, sản phẩm chất lượng chờ thời gian nhưng hàng chính hãng nên yên tâm <aspect> Giao hàng </aspect> nhanh	Giao hàng	2
Xịnxò. <aspect> Giáo hàng </aspect> nhanh. Đóng gói cẩnthận.	Giáo hàng	2
giao hàngnhanh, <aspect> nhân viên giao hàng </aspect> thân thiện	nhân viên giao hàng	2
Đóng gói và giao hàng nhanh không phải bànrồi. Về máy thì thiết kếđẹp, cầm cũng khá là đầmtay, tuy nhiên <aspect> độ sáng </aspect> của máy kháthấp, so với dòng OLED của IP thì không có cửa luôn  Nói chung với giá này thì cũng không nên yêu cầu quácao, mọi chức năng đều tương xứng với giáthành.	độ sáng	0
Giaonhanh, <aspect> đóng gói </aspect> cẩnthận.	đóng gói	2
Chuông quá nhỏ <aspect> loa </aspect> yếu quá	loa	0
<aspect> Máy </aspect> đẹp, giaonhanh.	Máy	2
Điện thoại chỉ dành riêng phát Wifi mà nhanh hết <aspect> pin </aspect> quá	pin	0
Điện thoạiđẹp, màu sang lắmluôn. Tiki bảo mật khi mua hàng tốt và vận chuyển rấtổn. Mình có check cover dt chưa active và bắt đầu kích hoạt bảo hành ngay khi mình activemáy. <aspect> Chất lượng </aspect> oke. 10 điểm cho Tiki 	Chất lượng	1
Mua được 3 ngàynay, tới hiện tại thấy <aspect> sản phẩm </aspect> vẫn tốt:	sản phẩm	1
Đóng góichắc. Hàng <aspect> giao </aspect> nhanh, đảm bảo chất lượng	giao	2
<aspect> đóng gói </aspect> an toàn	đóng gói	2
Shop nhậnđơn, đóng gói cẩn thận và chuyển hàng rất rấtnhanh, hơi nản bên vận chuyển Best chuyển hàng tương đốilâu. Shop <aspect> hỗ trợ </aspect> nhiệttình, từ trước khi mua đến khi càiđặt, hy vọng sau này cũngvậy. Thẻ bảo hành gửi kèm tronghộp. Mình được tặng túi chống sốcnữa. Sản phẩm đáng tiền so với các tiêu chí mìnhcần: màn hình hiển thị sắcnét,7, đèn vàng và nút chuyển trang vậtlí. Cá nhân mình thấy Kindle cho cảm giác giống trang sáchthật, nhưng màn hình Libra 2 thì nét và đẹplắm, phù hợp với các bạn có nhu cầu đọc chữ thật rõ nhưmình. Nhờ màn hìnhto, đèn vàng và chữ rõ nét mà mình đọc nhanh và tập trung tốt hơnhẳn. Ngoài trình đọc mặcđịnh, có thể cài thêm trình đọc khác để thuận tiện chỉnh sửa fileđọc. Tuynhiên, bạn nào thích đơngiản, đẹp chân phương thì dùng trình đọc mặc định cũngđược. Mình thấy trình đọc cài thêm có ngôn ngữ thiết kếxấu... Mua sách gốc trên Kobo store dễ dàng và nhanhchóng. Các đầu sách sale mỗi tháng khá giống Kindle store nên không sợ ít sáchđâu, tuynhiên, Kobo store yếu sách chuyênngành.	hỗ trợ	2
Tốt <aspect> giao </aspect> nhanh máy chính hãng	giao	2
sản phẩm tốt như môtả. tiki <aspect> giao hàng </aspect> nhanh. shop tư vấn nhiệttình. tóm lại là hài lòng	giao hàng	2
Sản phẩmtốt, <aspect> thời gian giao hành </aspect> nhanh	thời gian giao hành	2
Giao hàngnhanh, đúng nhưmô tả. <aspect> Điện thoại </aspect> đẹp, cấu hìnhmạnh.	Điện thoại	2
Mua tiki nhiều lần goy giao hàng đúnggiờ. <aspect> Đóng gói </aspect> đẹp.5	Đóng gói	2
Điện thoại mẫu mãđẹp, <aspect> chất lượng </aspect> ok so với giá2tr. Phù hợp cho trẻ hoăc ng trung tuổi xemyoutube. Dùng để làm việc thì hơi chậm	chất lượng	2
Nhờ shop bảo hành dùm <aspect> nghe gọi </aspect> bị rè,người khác gọi lại khoảng 1 phút sau mới nói chuyệnđược.	nghe gọi	0
Giao hàng hơichậm. Tuynhiên, có OTP xácnhận, <aspect> nhân viên giao hàng </aspect> chuyên nghiệp dễthương. Đóng gói kỹcàng. Sp chínhhãng.	nhân viên giao hàng	2
<aspect> Sip </aspect> nhanh ân cần chu đáo nhiệt tình	Sip	2
Do dịch nên ship hơilâu. Nhưng có thể chủ động sang bên website của Giao <aspect> hàng </aspect> nhanh để xem chi tiết quá trình vậnchuyển. Hộp bên ngoài của Tiki bị móp chắc bị nén hàngbên ngoài códán: Hàng cực kỳ dễvỡ. Bên trong có vài tờ giấy ximăng, tuy hộp Iphone 11 cũng đã có 1 lớp chống sốc bêntrong. Check <aspect> hàng </aspect> chínhhãng. Lần đầu mua sản phẩm giá trị quá Tiki Trading thấy ok chấp nhậnđược.	hàng	1
<aspect> Máy </aspect> chạy chậm tạm được với tầmgiá, giao hàng nhanh shippe vui vẻ chấm 5sao	Máy	1
Đã nhận sảnphẩm, <aspect> giao hàng </aspect> nhanh, đóng góitốt. Hàng đúngloại, chưa sử dụng nên sẽ đánh giá sau	giao hàng	2
Giao hàngnhanh. <aspect> Sản phẩm </aspect> mới còn nguyên tem và vỏ chốngbóc. Mình đã từng dùng cả Xiao Mi và Samsung thì thấy Samsung phần mềm ổnđịnh, dễ dùnghơn, ít lỗi vặthơn, phần cứng bền bỉ hơn và không bị nóngmáy.	Sản phẩm	2
<aspect> Sản phẩm </aspect> đúng môtả, newseal, có tặng kèm phụ kiện	Sản phẩm	1
<aspect> giao hàng </aspect> rất đúng giờ	giao hàng	2
Hình thứcđẹp, <aspect> âm thanh </aspect> torõ, độ bền cần thời gian để đánhgiá.	âm thanh	2
Máy mới dùng có hơn tháng <aspect> màn hình </aspect> đã bịhư, <aspect> màn hình </aspect> đenthui. Bây giờ không biết bảo hành ởđâu. Trong khi hàng tháng vẫn phải đóng tiền trả gópnản!	màn hình	0
Máyđẹp, chụp ảnhok, <aspect> màn hình </aspect> cựclớn, pin 6000mA nên dt hơinặng, thương hiệu Nokia thì uy tín	màn hình	2
tiki <aspect> giao </aspect> rấtnhanh, có mã xác nhận được gửi tin nhắn và email để cung cấp cho nhân viên <aspect> giao </aspect> nhận do đơn hàng có giá trị cao và trả tiềntrước. Giá cả cũng như dịch vụ của tiki trading thì quátốt.	giao	2
<aspect> Gói hàng </aspect> hơi không chắc cho lắm hộp bị móp một chút	Gói hàng	1
Máyđẹp, <aspect> giao hàng </aspect> nhanh chóng	giao hàng	2
<aspect> Máy </aspect> đẹp, cứng cáp nguyên tem chống hànggiả. Mới khui chưa biết sử dụng thế nào nhưng tổng thể bên ngoài đẹp	Máy	2
máy chắcchắn, màn hìnhsáng, pin lâu loa torõ, <aspect> đèn pin </aspect> sáng	đèn pin	2
Hàng đẹp <aspect> giá cả </aspect> rất hợplý. Rất uy tin về hgi cả và chất lương	giá cả	2
Giao hàngnhanh, đóng gói cẩnthận, <aspect> điện thoại </aspect> đẹp chấtlượng, shop phục vụ tuyệtvời, phản hồinhanh, hỗ trợ tận tình	điện thoại	2
Sản phẩm giao hàng nhanh dù trongdịch, <aspect> sản phẩm </aspect> đúng như môtả, phù hợp cho con em học online	sản phẩm	1
<aspect> Chat lượng </aspect> tốt, hàng vận chuyện nhanh	Chat lượng	2
đóng thùng to và đệm xốp bong bóng chắcchắn, bên trong là hộpipad. Chú ý khi mở hộp vì ipad nằm sát trênmặt. Hộp gồm cáp  adaptersạc, cổnglightning. Ipad cũng có jack3.5mm. <aspect> Kết nối wifi </aspect> mượtmà. Nếu không chơi game thì mấy ngày mới phải sạcpin. Lần sạc tầm2,5tiếng. Không chụp hình thì bộ nhớ 64Gb dư xàihệ điều hành và file hệ thống sẽ chiếm khoảng 13Gb bộnhớ. Máy	Kết nối wifi	2
Hàng chínhhãng, <aspect> chất lượng </aspect> tốt	chất lượng	2
Tiki giao hàngnhanh, máy mình check tất cả đềuổn, <aspect> giá </aspect> rẻ hơn thị trường1tr5. Mình sẽ sử dụng thêm 1 tgian và sẽ quay lại đánh giásau.	giá	2
máyđẹp, <aspect> giao hàng </aspect> đảmbảo, <aspect> giao hàng </aspect> nhanh, nghiêm túc tôn trọng nghiêm chỉnh chấp hành5k.	giao hàng	2
Giao nhanh đúnghẹn, đóng gói cẩnthận. <aspect> Máy </aspect> đẹp khámượt, phù hợp với giá tiền và nhu cầu họconline. Ốp tặng kèm rất ưng 	Máy	2
<aspect> Hàng </aspect> nhật như quảngcao. Với hơn 2tr có máy màn hình oled như này ko gi bằng	Hàng	2
Từng dùng ip7 cam trước rõ nét hơn dù 7MP và đô phân giải thấp hơn, do màn hình lớn cungf độ phân giải thấp nên chụp ảnh portrait mờ, bộ nhớ dùng thêm một số ứng dụng xem trựctuyến, hạn chế tải, ko mxh, ít chụp mà vẫn khá tốn dùng lượng, 64GB phải dùng tiết chế dữ. Pin m dùng khoảng45 ngày cho k 30p tác vụ nhẹ, <aspect> cảm ứng vân tay </aspect> nhạy hơn so với S20ultra, di chuyển ảnh và đa nhiệm đối với người mới dùng MTB như m khá tốt	cảm ứng vân tay	2
<aspect> Màu </aspect> đẹp. Chất lượng ok	Màu	2
Máytốt, <aspect> giao hành </aspect> nhanh. Mình dùng thấy mượt mà ko vấn đề gì Highly recommendnha!	giao hành	2
Ok dùng tốt <aspect> .giá cả </aspect> hợp lí	giá cả	2
<aspect> Hàng </aspect> chính hãng nguyên sealVN/A. Mình đã mua nhiều điện thoại từ tiki và đều hoạt động tốt	Hàng	1
<aspect> máy </aspect> rất nhẹ đẹp giao hàng chuẩngiờ.	máy	2
Máy mới nguyên nhãnmác. <aspect> Đóng gói </aspect> cẩnthận. Máy dùngtốt. Giá rẻ hơn mua trực tiếp điệnmáy. Do ở Cần Thơ nên giao hàng hơilâu. Tuy nhiên chờ đợi cũng xứngđáng.	Đóng gói	2
Hàng <aspect> giao </aspect> đúng chất lượng, giaonhanh, nguyên seal	giao	2
máyđẹp, <aspect> hàng </aspect> nguyênkiện, đóng góitốt, giao <aspect> hàng </aspect> nhanh	hàng	1
Điện thoạiđẹp, màu sang lắmluôn. Tiki <aspect> bảo mật </aspect> khi mua hàng tốt và vận chuyển rấtổn. Mình có check cover dt chưa active và bắt đầu kích hoạt bảo hành ngay khi mình activemáy. Chất lượngoke. 10 điểm cho Tiki 	bảo mật	2
Hộp giấy note là hàng dễ vỡ nhưng <aspect> hộp giao </aspect> bị móp gần nửahộp. Nói chung là hàng chínhhãng, nguyênseal. Active ngay ngàygiao. Chọn Tiki now nên giaongay. Trả góp bằng thẻ HSBC tiện lợi > ok nhak	hộp giao	0
<aspect> Hàng </aspect> mớinguyên. Chất lượngok, giống như mô tả giớithiệu. Rất hàilòng.	Hàng	1
<aspect> Điện thoại </aspect> ok mới100	Điện thoại	1
Sản phẩm chính hãng apple mã hàng VN năm sản xuất2021, kích hoạt bảo hành online khi máy kết nội mạng Máy đẹp long lanh, <aspect> giá </aspect> tốt so với các shop lớn mà chất lượng thì tương đương Phù hợp cho bạn nào tìm 1 chiếc máy thương hiệuapple, hiệu năngđỉnh, chụp hình đẹp, viên pin tốt, vẫn được apple hổ trợ trong tương lai mà <aspect> giá </aspect> thì rất phảichăng, đáng đồng tiền bạn cực khổ kiếm ra_ Tiki giao hàngnhanh, cho phép đồng kiểm hàng khinhận!	giá	2
Giao hàng đúng thời gian, <aspect> sản phẩm </aspect> như hình.	sản phẩm	1
<aspect> Giao </aspect> nhanh, máy chất lượng đáp ứng hỗ trợ gỡ qc của nhân viên CSKH Amazon rất nhiệttình, nhanhchóng. Hài lòng	Giao	2
Check hàng chuẩn chính hãng Giao hàng sớm hơn 2 ngày so với dự kiến <aspect> Bảo hành </aspect> chuẩn hôm đặt hàng luôn Có 1 số vấn đề sauBụi trong cam truoc và 1 vết xước may là ở viền đen k phải phần hiển thị	Bảo hành	2
Đóng gói bao bì cẩnthận, <aspect> giao hàng </aspect> nhanh hơn thông báo banđầu.	giao hàng	2
Điện thoại mới100, <aspect> mọi ứng dụng </aspect> dùngtốt. Shop làm ăn uytín.	mọi ứng dụng	2
Hàng chuẩn chínhhãng, <aspect> giá </aspect> tốt	giá	2
<aspect> Hàng </aspect> bị lổi sạc pin mọi người cẩn thận shop ko có trách nhiệm	Hàng	0
Giao hàng rất nhanh và thânthiện. <aspect> Máy </aspect> nguyên seal đúng môtả. Cảm ơnshop!	Máy	1
<aspect> Máy </aspect> không có gì để chê, shop tư vấn nhiệt tình và luôn hỗ trợ người mua	Máy	2
<aspect> Sản phẩm </aspect> chính hãng Panasonic chắcchắn. Giao hàngchuẩn. Trải nghiệm với sp Nippon của Tiki Trading trước qúatệ.	Sản phẩm	1
Máy tronghộp. Nguyênseal. Chưa mởra, vì để tặng cho cháu nhân dịp sinhnhật, nhưng chắc chất lượngtốt, vì trong quá trìnhmua, <aspect> shop </aspect> tư vấn và phản hồi các câu hỏi chu đáo và đầy đủ	shop	2
<aspect> giao </aspect> nhanh đến bấtngờ, shiper thânthiện. Mua đồ giá trị cao trên Tiki khá tin tưởng	giao	2
<aspect> Sản phẩm </aspect> khátệ, mua cho mẹ dùng mà chưa được 1 tháng máy gặp tình trạng màn hình đơ đã đành giờ thi thoảng bị vạchđen, gọi lên Tiki cũng chỉ có thu hồi về bảohành. Chốt lại không bao giờ mua mấy đồ điện tử này trên sàn thương mại điện tử nên chọn mua trực tiếp để có chế độ đổi trả hàng trong 1 tháng chứ mua này vừa phí tiền lại rước bực vào người 	Sản phẩm	0
<aspect> pin </aspect> bị tuộtnhanh. máy mới mua mà <aspect> pin </aspect> không đủ xài 1 ngày dù chỉ ở chế độchờ. Máy mau nóng cựckỳ, chỉ thực hiện cuộc gọi chưa đầy 5 phút máy đã nóng muốn phỏngtay. Tôi đã thực hiện tắt hết các chức năng nhưBluetooth,location, nhưng máy vẫn nóng lên rất nhanh khi sửdụng. Cần tìm nơi bảohành.	pin	0
Máynewseal, bản kid có bao da chính hãng rấtđẹp. Cảm ứngmượt. Tiki hẹn 3hôm mà đã giao ngay trong ngàyrồi, anh <aspect> giao hàng </aspect> rất nhiệt tình vuivẻ. Đáng đồng tiền bát gạo: nên mua mn ạ	giao hàng	2
giao hàngnhanh. đúng <aspect> sản phẩm </aspect> . nguyên seal.	sản phẩm	2
<aspect> Hàng </aspect> chắc chắn	Hàng	2
giao hàngnhanh. máy <aspect> dùng </aspect> ổn định	dùng	2
Ship siêunhanh, mình đặt chưa đầy 1 tiếng đã có điệnthoại. Tiki <aspect> đóng gói </aspect> cẩnthận, điện thoại mới cứng bốngóc, cảm giác unbox rấtphê.	đóng gói	2
Đã nhậnhàng, giao đúnggiờ, cẩnthận, <aspect> đóng gói </aspect> chắcchắn!	đóng gói	2
<aspect> Hàng </aspect> tốt... giá phải chăng cám ơn tiki	Hàng	2
Hàng đúng môtả, <aspect> giao </aspect> nhanh	giao	2
sản phẩm chấtlượng, pin thời lượng lâudài, trải nghiệm hơn một tháng máy chạymượt, <aspect> điện thoại </aspect> chínhhãng.	điện thoại	1
Sản phẩmok, <aspect> giao hàng </aspect> nhanh	giao hàng	2
Máy ngoại hìnhđẹp, màu sắc màn hình ko đẹplắm, chụp ảnh cơbản, cấu hình chơi đc liênquân, mấy game nặng thì ko nênchơi. Được cái xài đa nhiệm kolag, cóNFC, <aspect> pin </aspect> trâu. Vì đang xài dòng pova của tecno nên thấy dòng spark này hợp lý với giá tiền	pin	2
Máy <aspect> ngoại hình </aspect> đẹp, màu sắc màn hình ko đẹplắm, chụp ảnh cơbản, cấu hình chơi đc liênquân, mấy game nặng thì ko nênchơi. Được cái xài đa nhiệm kolag, cóNFC, pintrâu. Vì đang xài dòng pova của tecno nên thấy dòng spark này hợp lý với giá tiền	ngoại hình	2
lần đầu tiên mua trên tiki sp giá trị cao lại ck trước nên rất là hồihộp. Nhận được hàng mừng quátrời. sản phẩm còn nguyênseal. <aspect> đóng gói </aspect> cẩnthận. Đúng hàng chínhhãng. Mình mua tặng nên hy vọng ông xãthích.	đóng gói	2
<aspect> Hàng </aspect> như môtả, đóng gói kĩcàng, giao đúnghạn.	Hàng	1
Máyđẹp.loa torõ.Bh dàihạn.hỗ trợ 4G thì ngonrồi. Giao hàng nhanh.shop <aspect> tư vấn </aspect> nhiệttình. 5 sao	tư vấn	2
Sản phẩm đúng mới nguyênseal, chưaactive, mình nhận ngày hôm nay dùng rất hàilòng. Tuy nhiên mình có ý kiến là tiki gói hàng hơi mong manh dễ vỡquá, hàng giá trị cao mà ko có nylon bong bóng chống sốc gìcả. một <aspect> góc hộp </aspect> bị cấnđùn, may sao máy cònnguyên.	góc hộp	0
Tôi cảm thấy hàilòng, mua sản phẩm lúc giảmgiá, nên <aspect> giá </aspect> rấtmềm, mà còn được đóng gói cẩnthận, sẽ tiếp tục ủng hộ Tiki	giá	2
Chơi gameổn, <aspect> mạng </aspect> ổn, có ứng dụng sinh đôi tiệnlợi. Có thể thu nhỏ ứng dụng dúng đè lên ứng dụngkhác. Nhưng không biết sao sau 3 tháng dùng youtube không thu nhỏ đượcnữa. Máy hay tự động tắt màn hình khi đangdùng. Giárẻ.	mạng	1
Sản phẩm nguyênhộp, đầy đủ <aspect> phụ kiện, </aspect> còn chưa lắppin, mọi tính năng hoạt động bìnhthường, cập nhật được từ Android go lên Android 11 nhưng không tương thích với ứng dụngvneid. Check bảo hành chính hãng thì không có thôngtin!? Tôi hi vọng Tiki sẽ bảo hành đúng như cam kết 12 tháng nếu máy bị lỗi trong quá trình sửdụng! Tikinow giao hàng rất nhanh bất chấp mưa gió do bãoYagi! Cảm ơn Tiki và chúc Tiki sẽ phát triển mạnh hơnnữa!	phụ kiện,	1
<aspect> Giao hàng </aspect> đúnghẹn, bao gói chuđáo, nguyênniêm. Chưadùng.	Giao hàng	2
Máy ổn trongtầm giá,đẹp, cameraổn, cấu hìnhkhá, <aspect> pin </aspect> trâu	pin	2
Tiền nào củanấy. Máy cấu hình thấp nên giật lag thườngxuyên. Còn hay đơ cảm ứng chưa rõ nguyênnhân. Nay còn bị tịt <aspect> loa trong, </aspect> đang cân nhắc có nên gửi bảo hànhko.	loa trong,	0
điện thoại màn hình 5in tiện bỏtúi, máy trong tầm giá này kháổn. <aspect> chụp hình </aspect> cũng khá đẹp hình minh hoạ đc chụp bằng đt a26	chụp hình	2
máy Sài tốt ổn định <aspect> màng hình </aspect> rộng rất tiện cho người lớn tuổi sửdụng, mình rất thích giao hàng nhanh	màng hình	2
Điện thoại chất lượngtốt. Âm thanh ngherõ. <aspect> Màu sắc </aspect> và chi tiết bên ngoàiđẹp. Rất đángtiền.	Màu sắc	2
Hàng chính hãng Xiaomi phân phối chứ ko phải hàng tào lao..5g ngonlành..có <aspect> chống nước </aspect> nữa.. Quá tuyệt vời	chống nước	2
<aspect> Giao </aspect> nhanh, máy của tiki thì ko có gì để bàn về độ yên tâm từ trc tới giờ	Giao	2
<aspect> Sản phẩm </aspect> ok	Sản phẩm	2
<aspect> máy </aspect> ok	máy	1
Nhà bán giao hàng nhanhchóng, Từ hà nội đếnTP.HCM chỉ mất thời gian 3ngày. <aspect> Sản phẩm </aspect> đúng như quảng cáo. Hàngmới.	Sản phẩm	1
<aspect> Hàng </aspect> mới, rẻ 1779k	Hàng	2
<aspect> Gói hàng </aspect> cẩnthận, giao hàngnhanh.	Gói hàng	2
